,fighter,date,rating,rating_deviation,volatility,weight,stance,dob,all_time_min,sig_str_pct_norm,td_pct_norm,sub_att_norm,rev_norm,sig_str_landed_norm,sig_str_attempted_norm,total_str_landed_norm,total_str_attempted_norm,td_landed_norm,td_attempted_norm,head_landed_norm,head_attempted_norm,body_landed_norm,body_attempted_norm,leg_landed_norm,leg_attempted_norm,distance_landed_norm,distance_attempted_norm,clinch_landed_norm,clinch_attempted_norm,ground_landed_norm,ground_attempted_norm,ctrl_secs_norm,wins,losses,reach_z,height_inches_z,stance_Orthodox,stance_Southpaw,stance_Switch,stance_nan,age
10906,Josh Fremd,2022-04-09,1500.0,350.0,0.06,185.0,Orthodox,1994-01-15,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,28
10907,Josh Fremd,2022-10-29,1354.0703674275198,269.37958456581066,0.06,185.0,Orthodox,1994-01-15,15.0,57.0,100.0,1.0,1.0,31.0,54.0,43.0,67.0,1.0,1.0,16.0,37.0,13.0,15.0,2.0,2.0,15.0,35.0,12.0,14.0,4.0,5.0,157.0,0.0,1.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,28
10908,Josh Fremd,2023-03-11,1210.8046427378026,230.3242312649882,0.06,185.0,Orthodox,1994-01-15,20.816666666666666,53.36749399519616,72.05764611689352,0.7205764611689351,0.7205764611689351,29.044035228182548,53.99999999999999,38.52922337870296,64.20576461168935,0.7205764611689351,1.0,13.76461168935148,36.441152922337864,12.44115292233787,14.720576461168935,2.8382706164931943,2.8382706164931943,16.397117694155323,38.353082465972776,9.764611689351481,12.044035228182546,2.8823058446757406,3.602882305844676,124.02802241793434,0.0,2.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,29
10909,Josh Fremd,2023-08-12,1387.9185274331178,219.1423386914222,0.06000013539294685,185.0,Orthodox,1994-01-15,28.816666666666666,53.54308849045692,79.81492192018509,1.0757663389242336,0.7981492192018508,30.142278773857722,55.94331983805668,41.15847310584152,68.03528050896472,1.0757663389242336,1.2776171197223827,15.77327935222672,39.65008675534991,10.652978600347023,12.577212261422789,3.716020821283979,3.716020821283979,19.34065934065934,42.97455176402544,8.164256795835742,9.810873337189127,2.6373626373626373,3.1578947368421053,163.71949103528053,1.0,2.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,29
10910,Josh Fremd,2023-09-16,1483.9617263078937,190.43512803702552,0.06000013539294685,185.0,Orthodox,1994-01-15,43.81666666666666,48.22213769494105,52.49144161278053,1.392164321034614,0.8672499049068088,30.435907189045263,64.1787751996957,47.266260935717014,82.05895777862307,0.7074933434766071,1.8672499049068088,14.139216432103462,42.85089387599848,10.429440852034995,14.433624952453407,5.867249904906808,6.894256371243819,20.251046025104603,50.17230886268543,7.423354887790034,10.217953594522633,2.761506276150628,3.7885127424876384,256.5884366679346,2.0,2.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,29
10911,Josh Fremd,2024-07-13,1446.2401109040027,176.45066226565,0.060000083553244994,185.0,Orthodox,1994-01-15,53.55,45.27357609710551,42.95051353874884,1.1391223155929038,0.7096171802054155,31.810768751945226,73.5978835978836,45.58201058201058,88.22813569872395,0.5788982259570495,2.436663554310613,14.84095860566449,49.784936196700905,9.987861811391225,14.17304699657641,6.981948334889512,9.639900404606289,23.295362589480238,61.95549330843449,6.2558356676003735,8.542483660130719,2.2595704948646125,3.099906629318394,219.0385932150638,2.0,3.0,0.46734988706317326,1.846474858300232,1.0,0.0,0.0,0.0,30
10912,Josh Grispi,2008-02-13,1500.0,350.0,0.06,145.0,Orthodox,1988-10-14,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,19
10913,Josh Grispi,2008-08-03,1764.2310099816739,283.55696590350567,0.06000010696115023,145.0,Orthodox,1988-10-14,2.9166666666666665,42.0,0.0,2.0,0.0,13.999999999999998,33.0,13.999999999999998,33.0,0.0,3.0,4.0,21.0,2.0,2.0,8.0,10.0,13.999999999999998,33.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,19
10914,Josh Grispi,2009-06-07,1853.648885997563,240.27845214890377,0.060000068860919895,145.0,Orthodox,1988-10-14,3.75,44.88888888888889,0.0,1.5555555555555556,0.0,13.333333333333334,30.11111111111111,13.333333333333334,30.11111111111111,0.0,2.3333333333333335,4.0,18.555555555555554,1.5555555555555556,1.5555555555555556,7.777777777777777,10.0,11.999999999999998,28.555555555555554,0.0,0.0,1.3333333333333333,1.5555555555555558,26.666666666666668,2.0,0.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,20
10915,Josh Grispi,2010-06-20,1920.8677076173492,207.1890534706863,0.06000002565859945,145.0,Orthodox,1988-10-14,4.3,44.26356589147287,0.0,1.4844961240310077,0.0,11.883720930232558,26.899224806201552,11.883720930232558,26.899224806201552,0.0,2.0348837209302326,3.6162790697674416,16.565891472868216,1.4844961240310077,1.612403100775194,6.782945736434108,8.720930232558139,10.720930232558139,25.54263565891473,0.0,0.0,1.1627906976744187,1.356589147286822,23.255813953488374,3.0,0.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,21
10916,Josh Grispi,2011-01-01,2002.5795925428413,186.00319834468493,0.06000002565859945,145.0,Orthodox,1988-10-14,6.85,46.399026763990264,0.0,1.3041362530413627,0.0,11.182481751824817,24.330900243309006,11.182481751824817,24.330900243309006,0.0,1.2773722627737227,2.642335766423358,13.377128953771289,2.048661800486618,2.8734793187347933,6.491484184914842,8.08029197080292,10.452554744525548,23.47931873479319,0.0,0.0,0.7299270072992701,0.8515815085158153,14.598540145985401,4.0,0.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,22
10917,Josh Grispi,2011-06-04,1862.2128216299323,181.09934478008498,0.06000015475188799,145.0,Orthodox,1988-10-14,21.85,39.94660564454614,15.102974828375284,1.7818459191456903,0.0,14.489702517162472,37.147215865751335,27.533180778032037,50.877192982456144,1.3729977116704806,6.578947368421052,5.633867276887871,22.72921434019832,4.074752097635392,7.7658276125095345,4.781083142639207,6.652173913043478,10.828375286041188,27.95575896262395,2.745995423340961,7.551487414187642,0.9153318077803203,1.6399694889397407,115.78947368421052,4.0,1.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,22
10918,Josh Grispi,2012-08-04,1727.9924992858312,173.18443578753352,0.06000029069255906,145.0,Orthodox,1988-10-14,35.08333333333333,39.58954869358671,39.581947743467936,1.1097387173396678,0.0,13.173396674584323,33.69691211401426,22.428503562945373,43.37957244655583,2.3638954869358675,5.983372921615202,5.017577197149644,21.69976247030879,2.914964370546319,5.590973871733968,5.240855106888362,6.406175771971498,9.761520190023754,25.709263657957248,1.7102137767220904,5.080285035629454,1.7016627078384798,2.907363420427554,182.6327790973872,4.0,2.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,23
10919,Josh Grispi,2013-02-16,1652.0992412002686,158.52712974692963,0.06000029342977141,145.0,Orthodox,1988-10-14,38.33333333333333,41.32000000000001,36.22608695652174,1.0156521739130437,0.0,12.565217391304348,31.687826086956527,21.205217391304352,40.71913043478261,2.1634782608695655,5.47608695652174,4.846521739130435,20.453478260869566,2.8373913043478263,5.2865217391304355,4.881304347826088,5.947826086956522,9.357826086956523,24.292608695652177,1.5652173913043481,4.649565217391305,1.6421739130434783,2.7456521739130437,167.65739130434784,4.0,3.0,1.4952192253617749,1.2127645244145855,1.0,0.0,0.0,0.0,24
10920,Josh Haynes,2006-06-24,1500.0,350.0,0.06,170.0,Orthodox,1977-07-30,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,-1.2189254854480507,1.0,0.0,0.0,0.0,28
10921,Josh Haynes,2006-10-10,1422.1707114611809,295.0983055879553,0.0599999584728051,170.0,Orthodox,1977-07-30,9.233333333333333,36.0,0.0,0.0,1.0,8.0,22.0,16.0,30.000000000000004,0.0,1.0,5.0,19.0,3.0,3.0,0.0,0.0,3.0,12.0,5.0,8.0,0.0,2.0,51.0,0.0,1.0,,-1.2189254854480507,1.0,0.0,0.0,0.0,29
10922,Josh Haynes,2007-04-07,1341.8870987544399,256.4527752723929,0.05999992187082623,170.0,Orthodox,1977-07-30,24.233333333333334,27.334250343878953,9.903713892709765,0.0,0.38101788170563955,17.284731774415405,70.89958734525446,25.903713892709767,81.37551581843191,0.6189821182943603,4.094910591471802,11.189821182943604,61.09078404401651,3.6189821182943596,6.713892709766162,2.4759284731774414,3.094910591471802,8.570839064649242,50.37689133425034,3.143053645116918,7.38101788170564,5.570839064649244,13.141678129298485,126.51581843191197,0.0,2.0,,-1.2189254854480507,1.0,0.0,0.0,0.0,29
10923,Josh Hendricks,2008-11-15,1500.0,350.0,0.06,235.0,Southpaw,1976-08-28,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,0.5532958626269371,0.0,1.0,0.0,0.0,32
10924,Josh Hokit,2025-08-19,1500.0,350.0,0.06,235.0,Orthodox,1997-11-12,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-0.5537276070526219,0.013279100703043051,1.0,0.0,0.0,0.0,27
10925,Josh Hokit,2025-11-08,1662.3108949760367,290.3189646746798,0.059999999975475136,235.0,Orthodox,1997-11-12,6.1,77.0,46.0,0.0,0.0,27.0,35.0,51.0,69.0,5.999999999999999,13.0,27.0,35.0,0.0,0.0,0.0,0.0,2.0,2.9999999999999996,0.0,0.0,25.0,32.0,236.99999999999997,1.0,0.0,-0.5537276070526219,0.013279100703043051,1.0,0.0,0.0,0.0,27
10926,Josh Hokit,2026-01-24,1750.5421139054627,256.3451747345476,0.059999999975475136,235.0,Orthodox,1997-11-12,7.033333333333333,73.68246445497631,39.89573459715639,0.0,0.0,24.61137440758294,32.61137440758294,45.69194312796208,62.36492890995261,5.203791469194312,11.274881516587678,24.61137440758294,32.61137440758294,0.0,0.0,0.0,0.0,2.6635071090047395,4.592417061611374,0.13270142180094788,0.13270142180094788,21.815165876777254,27.886255924170616,206.61137440758293,2.0,0.0,-0.5537276070526219,0.013279100703043051,1.0,0.0,0.0,0.0,28
10927,Josh Hokit,2026-04-11,1838.958956265059,226.33714658994518,0.059999999975475136,235.0,Orthodox,1997-11-12,12.016666666666666,69.66712898751734,44.08599167822469,0.0,0.0,29.748959778085997,42.725381414701815,56.1872399445215,76.72815533980582,3.4604715672676836,7.428571428571429,27.26074895977809,38.99306518723995,2.488210818307906,3.732316227461859,0.0,0.0,8.608876560332872,15.543689320388353,3.80998613037448,4.639389736477115,17.330097087378643,22.54230235783634,215.06657420249653,3.0,0.0,-0.5537276070526219,0.013279100703043051,1.0,0.0,0.0,0.0,28
10928,Josh Hokit,2026-06-14,2022.3985576850055,203.17138474455646,0.06000008529489723,235.0,Orthodox,1997-11-12,27.016666666666666,64.29981492905614,19.608883405305367,0.0,0.0,111.50462677359656,181.68106107341148,125.48488587291796,199.58112276372609,1.5391733497840838,3.859346082665022,103.18013571869217,171.6927822331894,8.32449105490438,9.988278840222087,0.0,0.0,84.89019123997532,146.8272671190623,18.90623072177668,24.82726711906231,7.70820481184454,10.02652683528686,112.87045033929672,4.0,0.0,-0.5537276070526219,0.013279100703043051,1.0,0.0,0.0,0.0,28
10929,Josh Koscheck,2005-04-09,1500.0,350.0,0.06,170.0,Orthodox,1977-11-30,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,27
10930,Josh Koscheck,2005-08-06,1662.3108949760367,290.3189646746798,0.059999999975475136,170.0,Orthodox,1977-11-30,4.35,82.0,100.0,0.0,0.0,14.0,17.0,27.0,31.0,2.0,2.0,13.0,16.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,12.0,14.0,190.0,1.0,0.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,27
10931,Josh Koscheck,2005-10-03,1785.706377334116,236.8229697042085,0.059999999975475136,170.0,Orthodox,1977-11-30,6.2333333333333325,57.22459893048129,79.7566844919786,0.3021390374331551,0.0,9.770053475935828,12.467914438502673,20.050802139037433,23.446524064171125,1.697860962566845,2.302139037433155,9.072192513368984,11.467914438502676,0.0,0.0,0.6978609625668449,1.0,1.3957219251336899,2.6978609625668453,0.0,0.0,8.37433155080214,9.770053475935828,159.7860962566845,2.0,0.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,27
10932,Josh Koscheck,2006-04-06,1625.4465830372744,215.43994359974835,0.060000067570424184,170.0,Orthodox,1977-11-30,20.7,52.175523349436396,93.90418679549114,0.09098228663446055,0.0,8.533011272141707,14.936392914653785,72.43075684380032,81.14090177133656,4.70450885668277,4.886473429951691,8.322866344605476,14.635265700483092,0.0,0.0,0.21014492753623187,0.3011272141706924,1.818035426731079,5.005636070853462,0.0,0.0,6.7149758454106285,9.930756843800323,572.9694041867955,2.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,28
10933,Josh Koscheck,2006-06-28,1657.0381140366253,203.44374253517623,0.060000034358748545,170.0,Orthodox,1977-11-30,24.183333333333334,47.25292901447278,94.78221915920055,0.2219159200551344,0.0,7.592005513439007,14.369400413507925,62.862164024810475,71.61405926946934,4.314955203308063,4.470709855272226,7.412129565816678,13.82356995175741,0.0,0.0,0.17987594762232942,0.5458304617505169,1.5561681598897312,5.436940041350792,0.0,0.0,6.035837353549275,8.93246037215713,514.2060647829084,3.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,28
10934,Josh Koscheck,2006-08-17,1697.9264279175447,187.21653255170582,0.059999986889673326,170.0,Orthodox,1977-11-30,39.18333333333334,54.429604423649515,80.31858783496382,0.5197788175244576,0.3828158230540195,21.912377711612077,34.900042535091444,75.16503615482773,92.81667375584857,4.1943853679285406,5.438962143768609,15.6763079540621,27.672479795831556,6.125053168864312,6.890684814972351,0.11101658868566565,0.33687792428753716,3.2573373032752015,10.246278179498086,0.0,0.3828158230540195,18.655040408336877,24.270948532539343,577.6746065504041,4.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,28
10935,Josh Koscheck,2006-12-13,1755.0378344571996,171.55247813937746,0.05999995392521065,170.0,Orthodox,1977-11-30,43.35,56.502883506343714,82.21030372933487,0.5659361783929259,0.3460207612456747,22.01691657054979,34.42906574394463,70.920030757401,87.54786620530565,3.8873510188389075,5.012302960399846,16.28412149173395,27.800076893502496,5.536332179930795,6.228373702422145,0.19646289888504417,0.4006151480199923,3.232602845059592,9.838139177239523,0.0,0.3460207612456747,18.784313725490197,24.24490580545944,543.00768935025,5.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,29
10936,Josh Koscheck,2007-04-07,1772.1579259521368,166.4645509782631,0.05999995392521065,170.0,Orthodox,1977-11-30,58.35,49.94687232219366,73.93001999428735,0.6775207083690373,0.2570694087403599,19.95601256783776,36.88946015424165,65.02799200228506,85.60754070265638,4.430448443301914,6.80862610682662,15.182804912882034,31.450442730648383,4.370179948586118,4.884318766066838,0.40302770636960866,0.554698657526421,3.1728077692087973,12.450442730648387,0.0,0.2570694087403599,16.783204798628965,24.1819480148529,546.6046843758926,6.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,29
10937,Josh Koscheck,2007-08-25,1875.2652685653482,157.76238007956684,0.06000006432266916,170.0,Orthodox,1977-11-30,73.35,44.84526244035447,79.26130424903431,0.5389684162690298,0.20449897750511248,22.00999772778914,53.06748466257669,58.47830038627585,92.43626448534424,3.7289252442626677,5.620768007271074,16.78141331515565,46.90024994319473,4.08997955010225,4.9079754601226995,1.138604862531243,1.2592592592592595,8.658941149738697,33.626221313337886,0.0,0.20449897750511248,13.351056578050445,19.2367643717337,437.6875710065894,7.0,1.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,29
10938,Josh Koscheck,2008-03-01,1835.3313861237714,146.5999238805246,0.060000023866958276,170.0,Orthodox,1977-11-30,88.35,38.75947934352009,70.04885870590455,0.44746274287870214,0.16977928692699493,18.952273156008303,51.01867572156197,50.92680626296925,85.74080362195812,3.2656102622146763,5.345595170722505,14.611394076589324,45.72873042822109,3.395585738539898,4.074702886247878,0.9452933408790795,1.2152424070930015,7.528390869647237,34.368798339935864,0.0,0.16977928692699493,11.423882286361065,16.480098094699116,377.97830598000377,7.0,2.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,30
10939,Josh Koscheck,2008-07-05,1865.952799112467,139.30479628536153,0.0599999859485332,170.0,Orthodox,1977-11-30,94.75,38.84327176781003,72.07194371152154,0.41723834652594544,0.158311345646438,19.293227792436234,51.55778364116095,49.17554969217238,84.00211081794195,3.112576956904134,5.052066842568162,14.570096745822338,45.81459982409851,3.503957783641161,4.272295514511874,1.2191732629727352,1.4708883025505717,8.37080035180299,35.42462620932278,0.13509234828496042,0.49604221635883905,10.787335092348286,15.63711521547933,357.37818821459985,8.0,2.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,30
10940,Josh Koscheck,2008-10-25,1878.158010496224,135.67178124772474,0.05999995372167088,170.0,Orthodox,1977-11-30,109.75,42.41822323462414,69.05527714502658,0.36021260440394837,0.1366742596810934,21.849962034927866,52.43826879271071,56.53196659073652,89.60546697038725,2.960516324981018,4.908276385725133,17.088990129081246,46.79665907365224,3.4350797266514808,4.098405466970387,1.3258921791951404,1.543204252088079,7.910098709187547,32.63310554290053,0.6633257403189066,1.111617312072893,13.276537585421412,18.693545937737284,390.4016704631739,9.0,2.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,30
10941,Josh Koscheck,2008-12-10,1839.670439719855,128.15796840714992,0.05999991970545854,170.0,Orthodox,1977-11-30,124.75,40.925050100200394,60.75203740814963,0.3169004676018704,0.12024048096192384,23.912090848363395,61.523847695390785,55.26559786239145,95.06372745490982,2.604542418169673,4.91930527722111,18.040213760855046,53.915297261189046,4.104208416833667,5.649699398797595,1.7676686706746825,1.9588510354041417,11.047160988643954,43.25838343353374,1.1847695390781563,1.8196392785571143,11.680160320641281,16.445824983299936,362.57782231128925,9.0,3.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,31
10942,Josh Koscheck,2009-02-21,1865.1143635628382,124.24197517237319,0.05999991970545854,170.0,Orthodox,1977-11-30,127.0,40.85551181102362,59.675721784776904,0.31128608923884515,0.11811023622047244,23.594750656167978,60.71732283464567,54.39278215223097,93.66299212598426,2.5583989501312336,4.832152230971129,17.82690288713911,53.24356955380578,4.031496062992126,5.549606299212598,1.7363517060367453,1.9241469816272967,10.940026246719158,42.74002624671916,1.181496062992126,1.8228346456692914,11.473228346456692,16.154461942257218,356.15419947506564,10.0,3.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,31
10943,Josh Koscheck,2009-09-19,1818.719762390491,122.46626291621271,0.0599999815639826,170.0,Orthodox,1977-11-30,130.48333333333335,40.48563034870353,58.08264146123387,0.3029761144462894,0.11495721037169497,23.178439136543616,59.87060927321497,53.15429812236556,91.93677353429555,2.4901009068846593,4.703154936773534,17.5111763954528,52.54298122365564,3.923872780687188,5.4014561246647075,1.7433899604036271,1.9261719248946223,10.86154042661898,42.373227743006765,1.1499552944181888,1.7741729467364924,11.166943415506449,15.723208583471706,346.64644271299017,10.0,4.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,31
10944,Josh Koscheck,2009-11-21,1854.5898510231755,116.99559196845487,0.0599999815639826,170.0,Orthodox,1977-11-30,131.9,40.60929997472833,57.458807177154405,0.29972201162496837,0.11372251705837755,23.026156178923426,59.410159211523876,52.6800606520091,91.13191811978771,2.463356077836745,4.6526408895628,17.4090219863533,52.12901187768511,3.892469042203689,5.375663381349507,1.724665150366439,1.9054839524892595,10.777103866565579,42.03626484710639,1.1376042456406368,1.7551175132676269,11.111448066717209,15.618776851149862,342.98774323982815,11.0,4.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,31
10945,Josh Koscheck,2010-05-08,1876.9736465346452,112.93279261648973,0.059999942400531164,170.0,Orthodox,1977-11-30,141.68333333333334,40.22197388542524,56.94377132102105,0.34807669685919307,0.10586989765909893,22.748147276790966,58.96753323138454,51.80449358898953,89.94894718268439,2.4313610163510178,4.607575579343607,17.24267733207858,51.567697917892005,3.7617927302670275,5.3497235619338905,1.7436772144453594,2.0501117515586404,10.723444300670508,41.75755793436066,1.059051876249853,1.63392542053876,10.965651099870604,15.57604987648512,335.80731678626046,12.0,4.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,32
10946,Josh Koscheck,2010-12-11,1912.8374358677377,109.05848919993431,0.059999942400531164,170.0,Orthodox,1977-11-30,156.68333333333334,42.59408573556005,57.810764812254014,0.41048824593128386,0.09573449633017764,22.389320285076057,56.098606531220085,54.790979683012445,90.24103818742687,2.581533879374535,4.740878629932985,16.64503776194022,48.6413147537496,4.071800872247633,5.507711945537709,1.6724816508882034,1.9495798319327733,9.888309754281458,38.71726412083821,0.9576640782895437,1.4775023933624083,11.543346452505054,15.903840017019466,372.6835443037975,13.0,4.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,33
10947,Josh Koscheck,2011-09-24,1899.415015022164,106.33991780491345,0.05999990412491047,170.0,Orthodox,1977-11-30,181.68333333333334,38.24667461700761,53.29593615264655,0.35400421979634894,0.08256123291441152,21.510136684707824,66.81799834877535,51.37968993670306,98.18879001926429,2.3639115677460785,4.638932208054307,16.00587102100725,59.56123291441152,4.061920924685809,5.575451793413448,1.4423447390147692,1.6813136409503717,9.903678561599852,50.86514998623979,1.5138978075405927,2.0998073571231997,10.092560315567379,13.853041005412347,331.5840748555178,13.0,5.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,33
10948,Josh Koscheck,2012-02-04,1932.297014812354,102.55886678557758,0.05999990412491047,170.0,Orthodox,1977-11-30,186.66666666666666,38.56044642857143,51.873125,0.3445535714285714,0.08035714285714286,21.63,66.39571428571429,50.78223214285715,97.00910714285716,2.3008035714285717,4.541785714285714,16.192589285714288,59.19919642857143,4.033571428571428,5.5600892857142865,1.4038392857142858,1.6364285714285716,9.906250000000002,50.41491071428572,1.6069642857142856,2.2039285714285715,10.116785714285715,13.776875,323.1858035714286,14.0,5.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,34
10949,Josh Koscheck,2012-05-05,1950.6937420643276,99.9256145628004,0.059999869776375656,170.0,Orthodox,1977-11-30,201.66666666666669,38.221239669421486,52.92388429752066,0.3189256198347107,0.07438016528925619,22.475702479338842,68.52330578512397,50.50090909090909,97.97537190082645,2.2784297520661156,4.427107438016528,16.624545454545455,61.043884297520655,4.5517355371900825,5.964710743801652,1.2994214876033057,1.514710743801653,10.731404958677684,52.689834710743796,2.3056198347107437,3.0069421487603303,9.438677685950413,12.826528925619833,310.8248760330578,15.0,5.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,34
10950,Josh Koscheck,2013-02-23,1930.4323590669608,97.21432786398572,0.05999983648856874,170.0,Orthodox,1977-11-30,216.66666666666669,38.13669230769231,52.72146153846153,0.2968461538461538,0.06923076923076922,23.20430769230769,69.94092307692307,50.95084615384615,99.154,2.1899230769230766,4.259076923076923,17.065923076923077,62.07930769230769,4.928923076923077,6.45176923076923,1.2094615384615384,1.409846153846154,11.234615384615383,53.26515384615384,2.561384615384615,4.044923076923077,9.408307692307691,12.630846153846154,303.56776923076916,15.0,6.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,35
10951,Josh Koscheck,2013-11-16,1892.4506329021112,95.37569241057544,0.059999865056891075,170.0,Orthodox,1977-11-30,220.61666666666667,38.34909722746846,52.36836141119589,0.29153131374178437,0.06799123668504949,22.82465815517111,68.76029311777593,50.128125708242045,97.50404170129183,2.1865226259726525,4.290247034826622,16.7782730225882,61.0215305582836,4.858578227695097,6.354158797310569,1.1878069048878144,1.3846037621817633,11.033466797612752,52.34728412782352,2.515524665709753,3.972501322051824,9.275666691848606,12.440507667900581,301.6060285563194,15.0,7.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,35
10952,Josh Koscheck,2015-02-28,1870.0274285233613,92.99841195669804,0.059999865056891075,170.0,Orthodox,1977-11-30,225.25,38.239067702552724,51.29115797262301,0.28553459119496855,0.06659267480577137,22.45800961894192,67.65445800961893,49.240991490936,95.84809470958194,2.1415464298927116,4.201997780244173,16.45371809100999,59.99260081391047,4.799778024417314,6.264594894561598,1.2045135035146133,1.3972623011468739,10.847650758416574,51.51735109137994,2.5254901960784313,3.9524972253052164,9.084868664446912,12.184609692933778,296.63625601183867,15.0,8.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,37
10953,Josh Koscheck,2015-03-21,1851.721700092008,90.82047533666625,0.05999982710831763,170.0,Orthodox,1977-11-30,234.58333333333334,37.394031971580816,49.887033747779746,0.27417406749555945,0.06394316163410302,21.84298401420959,66.55417406749555,48.11737122557726,94.22287744227354,2.096127886323268,4.273534635879218,15.998010657193605,58.99822380106572,4.688383658969804,6.214280639431616,1.1565896980461812,1.3416696269982238,10.614991119005328,50.97953818827709,2.504582593250444,3.8748134991119003,8.72341030195382,11.699822380106571,293.2688454706927,15.0,9.0,-0.22772169294528086,-0.694086817803458,1.0,0.0,0.0,0.0,37
10954,Josh LaBerge,2011-02-12,1500.0,350.0,0.06,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,,0.6955067985728052,0.0,0.0,0.0,1.0,
10955,Josh McDonald,2006-08-17,1500.0,350.0,0.06,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,0.0,0.0,0.0,1.0,
10956,Josh Neer,2005-08-06,1500.0,350.0,0.06,170.0,Orthodox,1983-03-24,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,-0.6175503537499133,-0.1692481501588654,1.0,0.0,0.0,0.0,22
10957,Josh Neer,2006-01-16,1288.094930272601,282.01082382179686,0.06000004397607309,170.0,Orthodox,1983-03-24,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6175503537499133,-0.1692481501588654,1.0,0.0,0.0,0.0,22
10958,Josh Neer,2006-04-06,1520.9252934425238,257.446168764564,0.06000017002731863,170.0,Orthodox,1983-03-24,5.916666666666666,24.169014084507044,73.23943661971832,1.4647887323943662,0.0,2.1971830985915495,6.591549295774649,5.859154929577465,10.253521126760564,0.7323943661971831,1.0,1.4647887323943662,5.859154929577465,0.0,0.0,0.7323943661971831,0.7323943661971831,1.4647887323943662,5.126760563380282,0.0,0.0,0.7323943661971831,1.4647887323943662,37.352112676056336,1.0,1.0,-0.6175503537499133,-0.1692481501588654,1.0,0.0,0.0,0.0,23
