fighter_id,slpm,sapm,td_avg,sub_avg,weight,reach,stance,dob,wins,losses,draws,str_acc_pct,str_def_pct,td_acc_pct,td_def_pct,height_inches,fighter_name
7dda2cf308f24a02,2.27,2.86,3.13,1.4,115,64,Orthodox,"May 30, 1988",23,4,0,41,55,39,72,63,Virna Jandiroba
b59037262c8fe060,7.69,5.53,0.35,0.0,185,76,Orthodox,"Aug 22, 1981",10,3,0,48,59,100,58,75,Ryan Janes
c7b0081edfef4bc7,2.53,4.13,2.0,0.0,170,72,Orthodox,"Nov 04, 2002",7,2,0,41,51,50,90,72,YunSeong Jang
dfcadfcbd3a3f097,0.0,0.0,0.0,0.0,155,,,"May 03, 1997",19,3,0,0,0,0,0,,
8f7380fb0916dc77,0.0,0.0,0.0,0.0,185,,Orthodox,"Sep 25, 1980",8,1,0,0,0,0,0,71,
335ad945324c3a2e,2.94,3.67,2.79,0.9,155,73,Orthodox,"Aug 21, 1979",20,4,0,33,58,28,38,69,Dave Jansen
805ad1801eb26abb,2.2,1.47,0.0,0.0,205,,Southpaw,"Aug 02, 1969",38,18,,60,56,0,25,73,Jaime Jara
99d5cf1eda8b25c1,2.26,2.71,0.0,0.0,145,,,,6,9,0,57,51,0,66,69,Gigo Jara
b9d0fd83bb8a147a,3.25,2.98,1.18,0.7,185,76,Orthodox,"Oct 31, 1975",17,11,2,36,59,45,62,74,Keith Jardine
64959f90b6dd9759,1.06,3.34,0.0,0.8,170,,Orthodox,"Jul 10, 1985",12,6,0,30,56,0,14,71,Brock Jardine
32e8e0e8498f03c2,0.0,0.0,0.0,0.0,,,,,1,4,0,0,0,0,0,,Josh Jarvis
b71ce838b01f2cad,2.04,3.14,0.59,0.8,145,73,Orthodox,"Mar 21, 1984",14,7,,44,53,30,36,67,Rony Jason
a9e260472d321361,3.47,3.46,2.63,0.5,125,68,Orthodox,"Mar 01, 1989",15,4,0,44,51,46,75,67,Jasmine Jasudavicius
0e8744ded08ee5fb,0.0,0.0,0.0,0.0,170,,,,4,2,0,0,0,0,0,67,
40cb680ae1cd331f,6.64,5.25,0.0,0.0,115,64,Orthodox,"Feb 28, 1999",11,2,0,39,54,0,100,63,Yazmin Jauregui
304a21d0595e1a08,3.34,5.33,0.75,1.1,145,68,Orthodox,"Aug 10, 1989",16,8,0,44,62,40,20,67,Justin Jaynes
3d6749c4267da18f,6.28,3.25,0.27,0.1,115,65,Orthodox,"Aug 18, 1987",16,5,0,48,62,62,80,66,Joanna Jedrzejczyk
ccdcb20370be62a3,3.1,4.46,0.0,0.0,185,73,Orthodox,"Nov 14, 1992",10,3,0,45,34,0,50,74,Aaron Jeffery
02fc8f50f56eb307,0.0,0.0,0.0,0.0,185,,,,0,4,0,0,0,0,0,74,Trent Jenkins
5e841bb3752b6e86,2.41,1.58,7.23,0.0,145,,,"Feb 05, 1988",11,4,0,37,67,68,100,67,
dae85a6a83f53215,0.0,0.0,0.0,0.0,145,,,"Jul 22, 1981",19,6,0,0,0,0,0,68,
6a8928652fc01bee,2.93,8.05,0.0,0.0,155,71,Switch,"Sep 30, 1991",15,9,0,41,33,0,27,72,Brandon Jenkins
a9da3158dd2c2b5a,4.48,2.95,1.98,0.2,145,68,Switch,"Nov 03, 1993",14,4,0,61,59,60,71,67,Jack Jenkins
ad047e3073a775f3,0.0,0.0,0.0,0.0,215,,Orthodox,"Sep 23, 1963",2,3,0,0,0,0,0,70,Steve Jennum
aae99701b21554e4,2.84,2.99,1.55,1.9,185,76,Orthodox,"Sep 20, 1977",21,8,0,39,59,50,31,73,Ryan Jensen
aec273fcb765330d,0.0,0.92,6.92,6.9,170,,Orthodox,"Jul 20, 1979",4,11,2,0,60,100,0,69,Kyle Jensen
24174a3f44ce8e03,6.23,7.77,0.0,0.0,115,,Orthodox,"Aug 28, 1997",5,2,0,31,55,0,0,65,Chan-Mi Jeon
6b5b9be990774f0e,2.29,1.39,0.0,0.9,155,,Southpaw,"Jan 31, 1981",12,3,0,45,66,0,42,72,Maciej Jewtuszko
b9e871af730f826c,1.45,3.01,1.81,0.0,170,,Orthodox,"Sep 21, 1970",24,26,2,57,50,100,100,71,Ronald Jhun
8677e67a75d65b8e,1.61,2.62,1.73,0.2,145,71,Orthodox,"Nov 24, 1995",18,7,0,35,52,38,78,69,Baergeng Jieleyisi
59d36ddfcb27b7dc,0.0,0.0,0.0,0.0,155,,,,8,12,,0,0,0,0,,
1c02b964466c10e4,14.22,2.43,5.2,0.0,145,73,Southpaw,"Jan 16, 1999",11,0,0,65,82,100,100,69,Ramiro Jimenez
a5c53b3ddb31cc7d,0.0,0.0,0.0,0.0,196,,Orthodox,"Aug 04, 1963",0,1,0,0,0,0,0,73,Art Jimmerson
bc3ec52ef70fc155,3.12,2.77,0.45,0.0,205,73,Orthodox,"Nov 27, 1981",19,5,0,66,46,28,87,73,Ryan Jimmo
4eccb78d628b2238,2.0,10.0,0.0,0.0,155,69,Orthodox,"Jul 10, 1988",36,11,0,50,0,0,0,66,Jinensibieke Asikeerbai
c14a683dac2ebc4c,2.7,2.53,2.26,0.0,125,68,Southpaw,"Dec 09, 2000",17,4,0,44,48,53,50,68,Jiniushiyue
6e0e977beb909837,1.4,2.67,1.0,1.0,145,72,Orthodox,"Jul 17, 1992",9,1,0,33,51,33,83,72,Sung Bin Jo
2a4200ead401a9ce,1.74,3.93,1.37,0.0,125,71,Southpaw,"Aug 28, 1996",6,2,0,37,44,33,66,65,Carls John De Tomas
a8fa0c4e95512806,1.2,1.8,0.0,0.0,170,,Southpaw,"Oct 22, 1968",30,14,1,66,50,0,50,62,Phil Johns
ec52462a1b41f714,2.86,3.84,4.92,1.0,135,71,Orthodox,"Feb 21, 1992",17,2,0,49,53,49,58,67,Brett Johns
46e0d677f91bacc0,3.36,2.99,1.22,0.0,135,68,Orthodox,"Mar 30, 1994",15,5,,44,65,26,77,67,Miles Johns
365fee2da473b177,3.25,1.83,2.43,0.6,205,78,Orthodox,"Mar 06, 1984",22,6,0,47,60,57,77,74,Anthony Johnson
322a56923b396b4d,2.11,3.75,1.18,0.7,170,75,Orthodox,"Jun 28, 1982",15,15,0,37,51,55,19,73,DaMarques Johnson
22f4b6cb6b1bd7fd,0.0,0.0,0.0,0.0,,,,,1,1,1,0,0,0,0,,Devin Johnson
443835675e8fc6ca,0.0,0.0,0.0,0.0,205,,,,0,1,0,0,0,0,0,,Travis Johnson
fa2fca260beeb9c0,1.83,6.3,0.0,0.0,145,,Orthodox,,10,6,0,25,36,0,0,68,Ricky Johnson
3641a0d117e9bc6c,4.0,3.67,0.0,0.0,205,76,Orthodox,"May 02, 1983",7,2,0,92,22,0,90,74,Tony Johnson
e6c5908910cc26e4,5.39,2.54,0.61,0.6,240,82,Orthodox,"Jun 11, 1977",18,10,0,55,55,66,54,76,Lavar Johnson
8a304bfd6bf04a57,3.43,1.66,3.35,0.5,125,66,Orthodox,"Aug 13, 1986",27,3,1,54,67,56,65,63,Demetrious Johnson
511e82663651438d,4.27,3.78,0.57,0.0,155,73,Southpaw,"Jun 04, 1986",25,20,0,39,58,38,81,70,Michael Johnson
bf97ad31eae89429,2.27,6.67,0.0,0.0,167,,,"Nov 15, 1970",6,9,0,41,43,0,0,,Deshaun Johnson
633a45d131192ffe,2.47,1.59,1.54,0.2,155,75,Orthodox,"Apr 21, 1984",23,13,1,42,64,37,62,71,Kajan Johnson
36207c58e854cae5,1.01,3.83,0.85,0.8,145,,Orthodox,"Jan 25, 1988",9,2,0,69,35,33,63,67,Dashon Johnson
cc900af167fbedfd,3.43,3.08,1.09,0.0,265,77,Southpaw,"Mar 13, 1985",12,4,0,45,44,24,69,75,Timothy Johnson
a45bab49951a45cd,2.0,4.73,2.0,0.0,265,,,,11,3,0,53,31,22,0,73,
99bcdf5eac39898f,3.45,2.64,3.25,1.2,205,79,Orthodox,"Nov 18, 1988",10,0,0,47,53,42,100,74,Jordan Johnson
552b09cbf13b6328,5.09,1.13,8.49,0.0,185,74,Switch,"Nov 09, 1990",5,1,0,60,33,100,100,72,Taylor Johnson
6ce9a012e4c6020c,5.92,7.8,0.0,0.0,230,80,Orthodox,"Jul 22, 1986",6,2,0,68,40,0,0,74,Chad Johnson
84f727cf0166d6f2,2.27,1.61,0.69,0.7,125,71,Orthodox,"May 20, 1995",16,10,0,57,53,60,41,72,Jose Johnson
814e5233e2acf2ee,4.54,3.88,0.47,0.4,125,70,Switch,"Jan 10, 1991",19,9,0,49,55,16,66,69,Charles Johnson
ad5cb64af10fc946,3.11,2.0,2.0,0.7,185,74,Southpaw,"Jan 25, 1999",8,0,0,48,61,100,75,68,Donte Johnson
1c3f5e85b59ec710,0.0,0.0,0.0,0.0,230,,Orthodox,"Jul 28, 1968",5,5,0,0,0,0,0,75,Brian Johnston
3261aa79bf6caa64,1.01,1.01,2.54,0.0,185,76,Orthodox,"Oct 11, 1990",5,2,0,75,29,100,100,76,Ben Johnston
eebc23626e38f5dc,2.42,5.32,1.71,1.3,125,62,Orthodox,"Mar 22, 1995",8,5,0,30,54,66,50,64,Liana Jojua
a6aa3157e1a1d104,0.0,0.0,0.0,0.0,170,,,"Sep 11, 1994",16,0,,0,0,0,0,,
eeabcd4dc6619129,1.32,3.39,2.83,0.0,205,75,Orthodox,"Sep 03, 1984",5,3,0,46,44,33,50,73,Daniel Jolly
f341f9551ba744e2,0.0,0.0,0.0,0.0,199,,Orthodox,"Jun 16, 1963",11,1,1,0,0,0,0,69,Paul Jones
07f72a2a7591b409,4.38,2.24,1.89,0.5,248,84,Orthodox,"Jul 19, 1987",28,1,,58,64,45,95,76,Jon Jones
f54fb3b9c4228142,0.0,0.0,0.0,0.0,345,,Orthodox,"Aug 21, 1970",0,1,0,0,0,0,0,83,Nathan Jones
8fa2b06572365321,1.94,2.71,8.71,2.9,265,,Orthodox,"Aug 15, 1973",4,2,0,52,58,75,0,78,Marcus Jones
f117c3e8c1aa7b9e,2.32,3.58,4.02,2.7,225,,Orthodox,,1,4,0,41,56,50,57,73,Carlton Jones
bc0f994de0521926,0.0,0.0,0.0,0.0,170,,,,2,1,0,0,0,0,0,69,Jesse Jones
7b223a22a6c26868,0.0,0.0,0.0,0.0,145,,Southpaw,"Jul 31, 1981",11,8,0,0,0,0,0,68,Tito Jones
be8dfcf0442812b1,0.0,0.0,0.0,0.0,205,,,"Oct 26, 1983",7,5,0,0,0,0,0,,Roy Jones
9b75954db8db2a08,1.7,3.17,1.0,0.5,185,,Orthodox,"Sep 06, 1987",9,2,0,36,45,15,46,71,Justin Jones
329aff8e958a2997,0.0,0.0,0.0,0.0,185,,,,4,4,,0,0,0,0,,
04f0471f221db717,0.0,0.0,0.0,0.0,145,,,,1,3,0,0,0,0,0,,
509319d35664369e,0.0,0.0,0.0,0.0,149,,,"Nov 16, 1981",10,5,0,0,0,0,0,69,
8a9f54b9056b07f5,0.0,0.0,0.0,0.0,135,,,,2,6,0,0,0,0,0,68,
1dda22d0ac3d1271,1.78,3.11,0.0,0.0,205,75,Orthodox,"Jan 31, 1988",7,5,0,80,65,0,0,72,Jamelle Jones
f1fd494586ab8d5f,7.5,30.0,0.0,0.0,185,,Orthodox,"Apr 12, 1985",6,1,0,55,42,0,0,71,Antonio Jones
ec23c1be628d8057,2.13,4.29,0.62,0.2,135,70,Southpaw,"Aug 04, 1990",13,10,,37,39,15,60,67,Trevin Jones
f6ad6a1e4d600e0d,5.98,4.45,3.48,0.2,155,74,Orthodox,"Apr 26, 1995",18,2,,42,50,55,73,70,Mason Jones
e947b563eb744a21,0.0,0.0,0.0,0.0,205,,,"Jul 17, 1991",0,0,0,0,0,0,0,,
08b01ed84044c6bc,5.87,7.6,0.0,0.0,155,72,Orthodox,"May 24, 1996",6,2,0,46,48,0,33,69,Jacobi Jones
1a98c9dbb7fc3959,2.96,4.83,0.34,0.0,115,64,Orthodox,"Oct 04, 1985",6,4,0,31,56,25,81,67,Jocelyn Jones-Lybarger
02e52b3a595f0786,2.0,1.91,0.0,0.6,245,,Orthodox,"Dec 31, 1970",11,9,0,40,55,0,77,75,Kevin Jordan
712c4db78b9373d1,1.85,4.27,0.0,0.0,155,,Orthodox,"Jul 27, 1978",49,14,2,25,59,0,66,66,Joe Jordan
ca2efc9d7d523c43,2.87,3.3,1.97,0.1,260,75,Southpaw,"Oct 21, 1984",19,8,0,50,47,38,76,72,Shawn Jordan
19db7ac26308178f,3.41,2.91,1.56,0.6,155,73,Orthodox,"Nov 07, 1980",27,7,0,49,59,16,75,69,Ivan Jorge
0b64d0fed453ef7f,3.37,3.41,2.61,0.7,135,66,Orthodox,"Sep 17, 1982",15,12,0,40,65,45,59,65,Scott Jorgensen
8ecb9f42da5ef5ac,0.0,0.0,0.0,0.0,205,,,"Sep 28, 1984",9,5,0,0,0,0,0,,Gareth Joseph
34ca93f1791a5c50,2.6,2.87,1.0,1.0,135,,Switch,"Aug 16, 1989",5,0,0,52,55,20,20,66,Dwight Joseph
388abbf8832b5adf,2.17,1.57,0.5,0.5,170,,Orthodox,"Apr 30, 1975",5,3,0,39,65,33,64,72,Jeff Joslin
4e06913c91da5200,2.98,2.23,1.33,0.1,185,77,Southpaw,"Aug 19, 1989",24,6,0,42,57,39,82,73,Krzysztof Jotko
cf65d56b0755ed3b,5.67,3.77,0.51,0.3,170,73,Southpaw,"Nov 25, 1981",17,7,0,50,60,44,58,72,Alan Jouban
f1d64ae34e088832,5.36,4.11,0.38,0.6,135,69,Switch,"Nov 27, 1995",18,8,1,49,56,21,46,69,Charles Jourdain
91cd52cb92dfdd52,7.32,2.44,0.0,1.4,135,69,Orthodox,"Mar 13, 1997",9,3,0,49,54,0,66,69,Louis Jourdain
dda15dbfafb792df,6.61,6.49,0.69,0.3,170,75,Orthodox,"May 02, 1993",10,4,0,51,50,40,100,74,Kevin Jousset
35080a7f406f9ab3,0.57,1.71,0.78,2.3,155,,Southpaw,"Jul 18, 1985",11,8,0,33,47,33,0,66,Mike Joy
791367e8c35cfb6a,3.28,5.63,0.0,0.0,244,78,Orthodox,"Oct 14, 1985",5,0,,53,47,0,0,78,Dustin Joynson
97f3692d5444a80a,0.89,10.34,4.43,0.0,155,,,,1,12,0,25,38,100,66,,Tony Juarez
cd039ff136d89ded,1.71,2.87,2.69,0.0,170,,Orthodox,"May 08, 1981",23,12,0,48,52,33,50,73,Jesse Juarez
410898e8dd6ca9b6,4.21,6.23,0.0,0.0,145,70,,"Jan 12, 1998",8,1,0,51,55,0,25,68,Ernie Juarez
a72a2a769fa5a2be,6.42,5.72,0.81,0.4,155,69,Switch,"Jan 13, 1995",7,2,0,46,50,18,63,72,Anshul Jubli
f1ab6f37492c630a,9.32,6.62,0.52,0.0,125,68,Southpaw,"Mar 02, 1999",6,2,0,50,57,25,80,67,Carli Judice
6ece1d2ab1bed31d,0.0,0.0,0.0,0.0,230,,Orthodox,,0,2,0,0,0,0,0,71,Steve Judson
4c288a2b250bb576,2.93,3.17,0.25,0.0,170,72,Orthodox,"Feb 12, 1988",13,5,0,43,58,100,86,71,Luke Jumeau
b35d1650c78c2948,0.63,1.85,1.1,1.5,154,,Orthodox,"May 26, 1978",0,4,0,36,56,75,0,67,Bu-Kyung Jung
c451d67c09c55418,3.93,4.52,0.7,0.6,145,72,Orthodox,"Mar 17, 1987",17,8,0,41,52,44,72,67,Chan Sung Jung
13104eaed3ae96c3,0.53,2.79,0.0,2.0,139,,Orthodox,"Oct 27, 1985",4,8,0,9,63,0,0,68,Young Sam Jung
74f9448b97bf8bec,3.24,4.23,1.59,0.2,205,78,Orthodox,"Dec 07, 1993",15,6,1,40,49,47,75,76,Da Woon Jung
9e6cd25e0bd05e3d,0.0,0.0,0.0,0.0,170,,,"Feb 10, 1999",11,1,0,0,0,0,0,,
ac70a4f1db1b8c40,5.13,1.81,0.0,0.0,265,,Orthodox,"Dec 17, 1978",8,3,,60,45,0,0,73,Scott Junk
08e908ed6d18d6a0,2.94,2.16,2.16,0.3,145,73,Orthodox,"Oct 31, 1988",17,4,0,42,66,55,50,70,Myles Jury
634bb0de2eb043b4,7.28,2.25,0.66,0.4,145,68,Orthodox,"Jul 09, 1985",21,2,,52,64,55,94,68,Cristiane Justino
b180f05acb24d430,4.4,0.53,0.0,0.0,185,,,,1,2,0,67,50,0,50,69,Patrick Kaase
c1ea9d56cd953586,2.6,5.29,1.86,0.0,115,,,"Jul 14, 1981",3,3,0,36,38,14,50,63,Emily Kagan
00a35c92b03992b0,0.85,4.93,0.0,0.0,135,70,Orthodox,"Nov 04, 1984",16,1,0,37,36,0,40,68,Oron Kahlon
0565706b1e7f7e7c,3.73,4.72,1.41,0.0,145,71,Switch,"Oct 16, 1995",15,7,0,42,54,26,92,68,Kaiwen
2525a853486ee670,3.57,4.63,4.0,0.0,135,,Orthodox,"Oct 03, 1989",12,5,0,41,62,42,83,65,Sirwan Kakai
50a28b9f8314e008,2.05,0.88,6.63,1.9,135,69,Orthodox,"Nov 14, 1995",10,3,0,51,58,48,83,68,Saidyokub Kakhramonov
304fcd812f12c589,0.0,0.0,0.0,0.0,200,,,,4,9,0,0,0,0,0,73,Geza Kalman
9336e86cfd4ceaa1,9.47,12.63,0.0,0.0,170,,Orthodox,,12,20,,60,0,0,100,71,Bryson Kamaka
eee0ef3e2b14816b,5.4,5.67,1.51,0.2,145,69,Orthodox,"Jan 05, 1995",18,7,1,59,56,53,55,67,Kai Kamaka III
a46ab6c64d321c2d,0.0,0.0,0.0,0.0,265,,,"Oct 25, 1998",4,0,0,0,0,0,0,,
a46fa1c7972548d0,3.83,4.9,1.5,0.5,135,68,Switch,"Apr 12, 1993",13,2,1,54,47,15,0,65,Shuya Kamikubo
a497e228cce8a64f,1.69,4.5,5.07,0.0,155,68,Southpaw,"Apr 19, 1999",6,1,,53,35,27,100,68,Daichi Kamiya
8b69839f3555a67b,3.22,3.28,1.86,2.0,170,72,Orthodox,"Apr 17, 1982",20,7,0,42,62,41,78,72,Martin Kampmann
b42d3a1469dab722,3.63,2.9,2.0,0.0,145,75,Southpaw,"Dec 20, 1995",12,5,0,41,53,18,100,69,Koya Kanda
efd2b3e9bb7965a4,0.7,1.88,0.0,0.0,135,72,Orthodox,"Jun 20, 1987",5,3,0,10,72,0,0,67,Bharat Kandare
eda579d906cf0ca2,0.76,4.39,0.0,0.4,200,,Orthodox,"Oct 05, 1970",19,27,5,22,40,0,40,70,Hiromitsu Kanehara
f3a078277b3b8ff4,1.88,1.63,1.44,0.9,135,67,Orthodox,"Nov 19, 1982",26,12,5,49,62,50,63,67,Masanori Kanehara
5345f86680378fc1,0.0,0.94,0.0,3.5,161,,Orthodox,"Oct 19, 1976",0,3,0,0,42,0,0,72,Ken Kaneko
3c241737a6069b9f,2.27,1.65,2.51,1.2,185,77,Orthodox,"Sep 17, 1977",35,16,,35,67,65,38,71,Denis Kang
a7897d200692ab64,3.13,3.32,1.97,0.8,135,73,Orthodox,"Sep 09, 1987",19,11,,47,54,50,68,69,Kyung Ho Kang
5d1b7e3dd9e11074,4.68,3.88,0.36,0.2,125,68,Southpaw,"Nov 14, 1993",23,7,0,55,57,30,78,65,Manel Kape
5669b828e7e11329,2.88,4.32,4.88,0.7,155,,Orthodox,"Nov 16, 1979",3,4,0,46,67,43,0,67,David Kaplan
853eb0dd5c0e2149,4.46,3.24,0.56,0.0,125,69,Orthodox,"Mar 26, 1993",25,12,,40,64,30,83,64,Kai Kara-France
43292ecf0e72c143,4.49,5.0,1.41,1.9,145,,,"May 29, 1985",26,7,1,39,54,50,33,68,Georgi Karakhanyan
e361e5c858af6ff1,2.57,2.39,2.7,0.9,155,66,Orthodox,"Sep 20, 1977",10,6,0,42,54,45,86,68,Alex Karalexis
e4faa79383c9f214,7.28,6.47,0.75,0.0,125,71,Orthodox,"Jul 05, 1998",6,2,1,42,49,60,81,69,Ernesta Kareckaite
257b0c8d6f199895,4.96,3.66,1.75,0.2,170,75,Orthodox,"Jan 17, 1994",9,2,0,48,58,58,66,71,Impa Kasanganay
4a9120fa47bafef0,0.21,7.37,3.16,6.3,155,71,Southpaw,"Aug 12, 2001",4,2,0,50,25,100,0,67,Jinnosuke Kashimura
6e7506127408aa9e,3.13,4.48,0.46,2.8,125,66,Southpaw,"Nov 15, 1995",5,2,0,41,48,33,40,65,Nadia Kassem
3058888c33149a53,2.17,4.34,1.36,0.0,155,,Southpaw,"Nov 16, 1989",9,3,0,44,48,33,0,67,Yusuke Kasuya
542db012217ecb83,1.2,2.1,2.0,0.5,155,,Orthodox,"Dec 05, 1977",20,10,0,29,70,57,80,,Tetsuji Kato
ebf1c247b2cba375,2.8,1.72,1.62,0.0,185,,,"Sep 17, 1982",8,2,0,48,68,100,0,72,
7b433309b0fd12aa,4.81,4.75,1.86,0.0,135,64,Orthodox,"Dec 19, 1991",16,5,0,52,50,34,61,66,Brad Katona
751de04455cfaac0,4.41,6.55,0.34,0.1,145,72,Orthodox,"Mar 26, 1988",23,10,0,37,54,29,77,71,Calvin Kattar
36df8e119aec6175,6.65,4.0,0.38,0.0,135,66,Orthodox,"Sep 20, 1985",18,4,,46,62,57,81,65,Sarah Kaufman
bb2c3c3a466224af,4.13,3.49,1.12,0.2,125,67,Orthodox,"Jun 09, 1999",10,1,0,48,56,45,94,66,Lone'er Kavanagh
fa2320781bfe4f49,2.87,3.93,0.0,0.0,255,,,"Aug 14, 1980",18,12,0,47,50,0,72,72,Yusuke Kawaguchi
58d42b9e920b25fc,2.83,4.59,0.0,0.0,145,71,Southpaw,"Aug 26, 1997",6,2,,51,36,0,100,72,Canaan Kawaihae
80d918336163b80c,2.04,2.01,3.63,1.1,145,69,Orthodox,"May 08, 1978",36,11,2,44,50,48,63,67,Tatsuya Kawajiri
9e91d7fd2720e241,0.6,3.93,0.0,0.0,205,,Orthodox,"Jun 29, 1981",18,9,4,16,39,0,6,71,Ryo Kawamura
49f4171f14f54220,2.54,3.79,11.67,0.0,145,69,Orthodox,"Jan 30, 1995",10,4,0,41,41,55,100,66,Masuto Kawana
547c5611bd366988,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,,
148bb103cfbf123e,1.49,4.56,1.94,1.0,135,69,Orthodox,"May 15, 1997",11,5,0,53,38,16,66,67,Toshiomi Kazama
981ab7a0576f76a0,2.9,3.18,1.14,0.0,135,,Orthodox,"Mar 18, 1981",16,13,0,36,46,23,78,65,Julie Kedzie
a72b20136239ba39,0.0,0.0,0.0,0.0,170,,,"Jun 15, 1985",6,2,0,0,0,0,0,70,Ryan Keenan
5b43d68174b6e2ab,3.47,4.47,0.0,0.0,145,72,Orthodox,"Dec 30, 1997",16,2,0,43,62,0,100,67,Losene Keita
c0eecd851dbf3146,0.86,1.82,0.0,0.0,155,,Orthodox,"Aug 09, 1986",8,4,0,50,50,0,62,72,CJ Keith
56c9acc4e86046a2,2.4,2.64,1.04,0.3,125,68,Orthodox,"Feb 21, 1981",9,3,0,43,48,18,53,67,Chris Kelades
7be14eaed4c74856,3.31,4.59,1.68,0.7,135,66,Switch,"Aug 19, 1986",24,16,0,41,54,41,60,66,Brian Kelleher
c788481ae19e798d,1.94,2.9,0.0,0.0,135,,Orthodox,"Jul 07, 1981",7,1,0,22,62,0,0,65,Mayana Kellem
1a08b01fdabb6ae2,5.55,4.85,0.0,1.4,135,70,Switch,"Jan 21, 1987",8,3,0,47,45,0,52,69,Tony Kelley
aac5ac38148f0528,3.22,2.61,1.34,1.5,155,70,Orthodox,"Sep 12, 1984",14,5,0,37,59,60,30,69,Paul Kelly
ace83095105dd205,0.0,0.0,0.0,0.0,170,,,"Aug 02, 1978",5,4,0,0,0,0,0,69,John Kelly
bdcbb976816fd256,3.62,4.64,1.86,0.3,185,70,Southpaw,"Oct 31, 1977",13,4,0,38,61,34,78,72,Daniel Kelly
3c660c90d48fc80d,2.78,1.84,2.58,0.7,185,74,Orthodox,"Sep 01, 1979",18,6,0,47,62,35,70,71,Tim Kennedy
185fb0200a4605e6,2.28,5.52,2.51,0.0,170,,Orthodox,"Mar 07, 1983",24,8,0,35,45,33,0,71,Steve Kennedy
68f6e96c5fa6e044,2.22,2.58,5.73,0.0,145,71,Orthodox,"Sep 16, 1992",11,1,0,46,47,52,66,71,Jeremy Kennedy
9b8a73b59be8d786,0.0,0.0,0.0,0.0,185,,,,6,2,0,0,0,0,0,72,Waylon Kennell
e7bba7ce4d6c7b07,4.85,4.67,1.09,0.4,135,68,Southpaw,"Mar 20, 1991",16,4,1,42,58,35,61,67,Casey Kenney
772022b989534f0d,1.47,1.67,1.0,0.0,135,66,Orthodox,"Mar 18, 1991",26,11,0,52,37,33,84,66,Maimaitituoheti Keremuaili
c1e4ae143cce7398,1.26,8.21,0.0,0.0,,,Orthodox,,11,22,0,16,31,0,0,,Aurelijus Kerpe
a7b48e18ca27795d,0.28,0.89,2.92,0.4,266,,Switch,"Dec 21, 1968",15,11,,41,28,77,0,75,Mark Kerr
ef61d9f5176b3200,1.91,6.22,0.0,14.3,155,69,Orthodox,"Oct 21, 1982",9,3,0,42,33,0,0,70,Will Kerr
b84f34b425dfd24b,0.0,2.05,0.0,7.7,185,,,"Apr 17, 1980",11,9,0,0,60,0,100,,Ron Keslar
9b7694d064a8a0ad,1.98,2.16,3.95,0.1,155,73,Orthodox,"Nov 04, 1986",24,4,0,34,65,41,61,68,Rustam Khabilov
1aba18b5f15d4956,0.0,0.0,0.0,0.0,170,,Orthodox,"Apr 16, 1984",6,0,0,0,0,0,0,72,
90da09db03e41748,3.41,2.37,0.76,0.0,170,74,Orthodox,"May 19, 1992",28,6,1,41,60,28,61,73,Sergey Khandozhko
0693b2eab79198ea,3.9,3.03,1.16,1.0,245,,Orthodox,"Aug 18, 1980",26,6,0,44,54,53,70,72,Sergei Kharitonov
3929efe0c0a83d07,6.14,6.38,3.54,0.0,135,70,Orthodox,"Jul 17, 1988",8,3,0,42,40,25,0,68,Alfred Khashakyan
a072b512b6f4fc42,2.6,2.8,0.0,0.0,155,72,Orthodox,"Sep 25, 1993",21,7,0,61,61,0,85,71,Aziz Khaydarov
4bbd1e5c77ef3c2f,2.8,2.6,2.0,0.0,155,68,Orthodox,"Apr 15, 1992",10,0,0,38,38,14,100,70,Mansher Khera
7ab478c397cd68ef,6.01,4.38,5.64,3.8,185,74,Southpaw,"Aug 24, 1990",14,0,,64,61,60,100,69,Aliaskhab Khizriev
aaeb55084b198a39,6.73,4.21,0.73,0.0,155,73,Orthodox,"Feb 11, 1991",18,9,0,50,55,20,50,71,WonBin Ki
91dac5e69e28d5b5,4.88,4.09,0.41,0.1,135,66,Orthodox,"Dec 08, 1991",17,9,0,49,51,33,65,67,Pannie Kianzad
9c37681096c6f3a9,3.67,0.4,2.0,0.0,155,,Orthodox,"Jul 23, 1978",16,4,0,56,14,40,100,68,Akira Kikuchi
44470bfd9483c7ad,2.64,2.47,1.88,0.8,145,66,Orthodox,"Oct 31, 1981",24,8,2,40,61,75,76,68,Katsunori Kikuno
e4bde462b043d3e1,0.7,0.9,1.6,1.8,200,,Orthodox,"Sep 10, 1971",31,9,,45,52,63,25,69,Sanae Kikuta
637bd06c32219f0b,2.56,6.78,0.51,0.5,145,72,Orthodox,"Jun 28, 1995",8,4,0,33,35,5,20,69,Jacob Kilburn
9bcf8603ceb25680,2.12,1.89,2.93,0.6,170,76,Southpaw,"Nov 17, 1981",22,4,,49,58,43,71,74,Dong Hyun Kim
8d04923f2db59b7f,5.06,8.43,0.0,0.0,205,,Orthodox,"Dec 12, 1979",0,4,0,25,50,0,66,69,Jin Oh Kim
354808cf38d9d73c,1.75,2.51,3.43,0.0,180,,Orthodox,"Nov 01, 1979",11,7,0,32,36,42,0,71,Dae Won Kim
380e8b023290d091,0.0,0.0,0.0,0.0,240,,,,13,23,0,0,0,0,0,73,
