fight_id,method,round,winner,loser,time_sec,round_total
80ca453e9e569239,KO/TKO,2,Hiroyuki Takaya,Hideo Tokoro,600,2
a47eaaf3f292f06c,Submission,3,Marloes Coenen,Sarah Kaufman,300,5
2047f87b6863e130,Submission,2,Mu Bae Choi,Soa Palelei,600,3
6c7b8a2e2716957e,Submission,1,Doug Marshall,Ariel Gandulla,300,5
cfb5a6c998f1954b,Decision - Unanimous,5,Gilbert Melendez,Shinya Aoki,300,5
89f202a1545d17b6,Decision - Unanimous,3,Sara McMann,Shayna Baszler,300,3
9fd42f7256aa7ad7,Decision - Unanimous,3,Viktoriia Dudakova,Maria Silva,300,3
9ddb518b18c61627,Submission,1,Will Kerr,Karen Darabedyan,300,3
50e385a841d29df6,Submission,1,Ikuhisa Minowa,Gilbert Yvel,600,2
e050d88eec25781c,Decision - Unanimous,3,Dom Mar Fan,Yuji Ephoevi-Ga,,
cc937ebcf20d93f5,Submission,1,Jacare Souza,Matt Lindland,300,3
5f5b80aac7893eaf,Decision - Unanimous,3,Kevin Holland,Will Santiago,300,3
faa39c2f5956a7ee,Decision - Unanimous,3,Dominick Cruz,Charlie Valencia,300,3
638ca5907fd9b478,KO/TKO,3,Jessica Penne,Lisa Ellis,300,3
24f8d14359fbf0c8,Submission,1,Poppies Martinez,Robert Breslin,300,3
6bc606ed26130bba,Decision - Split,3,Lyoto Machida,Sam Greco,300,3
53a10a8fe6ca4ee7,Decision - Split,2,Aleksander Emelianenko,Assuerio Silva,600,2
863c2e6814e10107,Decision - Unanimous,3,Kazuhiro Nakamura,Yuki Kondo,600,3
3b7222f9eeb71830,Decision - Unanimous,2,Mitsuhiro Ishida,Bu-Kyung Jung,600,2
f8800963527ba5c5,Submission,1,James Lee,Travis Wiuff,300,3
def9727f272e24ab,Decision - Unanimous,3,Torrez Finney,Cam Rowston,300,3
07c3c0b48449c89b,Decision - Unanimous,3,Rongzhu,Sangwook Kim,,
11688b235fed019a,Decision - Unanimous,3,Eddie Wineland,George Roop,300,3
ac7ca2ec38b96c1a,KO/TKO,1,Gerard Gordeau,Kevin Rosier,,
c8c43312b98fe11e,Submission,1,Rogerio Nogueira,Dan Henderson,600,3
822389878f00bb97,Submission,1,Rich Franklin,Yan Pellerin,300,3
d23d2d2bd8ebe7a6,Decision - Unanimous,3,Heath Herring,Igor Vovchanchyn,600,3
5c17cf860ab2d396,Submission,1,Gegard Mousasi,Melvin Manhoef,600,2
83128aeb6c6ded35,Submission,2,Antonio Arroyo,Stephen Regman,300,3
2f35172fe91bf5d6,Decision - Split,3,Zhu Kangjie,Shin Haraguchi,,
f2ab106b3328215a,KO/TKO,1,Sam Spengler,Frank Megallon,180,3
8e8d429dd63b9c49,KO/TKO,1,Joachim Hansen,Shinya Aoki,600,2
dedaf589ed3e0c1a,Submission,1,Charlie Valencia,Ian McCall,300,3
a00236d8c8e29db9,Submission,1,Ikuhisa Minowa,Kimo Leopoldo,600,2
827d2a33908ef233,Decision - Split,3,Yan Qihui,Lisa Kyriacou,300,3
2ecf87fc0ffe8b54,KO/TKO,2,Rogerio Nogueira,Alistair Overeem,600,3
62df357b834238ec,TKO - Doctor's Stoppage,1,Renato Sobral,Bobby Southworth,300,5
2d575461c01e0099,KO/TKO,2,Juan Diaz,Kwon Wonil,300,3
5f7a1fe8cf7afb83,KO/TKO,1,Heath Herring,Iouri Kotchkine,600,3
44f72d86b025ef8a,Submission,1,Dan Molina,Rafael  Del Real,300,3
b3874cc436c7b1fe,KO/TKO,1,Forrest Griffin,Edson Silva,300,3
4e3520b514535e25,Decision - Unanimous,2,Bibiano Fernandes,Masakazu Imanari,600,2
034bec34c6dde2c5,KO/TKO,1,Naoya Ogawa,Paulo Cesar Silva,600,3
3ea14584d775efc9,Submission,1,Shinya Aoki,David Gardner,600,2
94581ca7540810ef,Decision - Unanimous,3,Tereza Bleda,Nayara Maia,300,3
5a81ddab738c45e8,Submission,1,Mike Brown,Leonard Garcia,300,5
876755e13d9b08c5,Decision - Unanimous,2,Kiyoshi Tamura,Kazushi Sakuraba,600,2
f5d1b6f3be5b8ee0,Decision - Unanimous,3,Denise Gomes,Rayanne dos Santos,300,3
d466309f03ad3cb9,KO/TKO,1,Bryan Baker,Jesse Forbes,300,3
fe2be48976cb678d,Decision - Split,3,Arisa Matsuda,Feng Xiaocan,300,3
86758a96d189537f,KO/TKO,1,Islam Dulatov,Vanilto Antunes,300,3
647a6694817bf944,Decision - Unanimous,3,Magomed Zaynukov,Lucas Caldas,300,3
4459fbc0eb23fe8a,KO/TKO,1,Kaiwen,Lu Kai,,
1ad8e82e8af862a3,Submission,1,John Alessio,Alex Serdyukov,300,3
58a314edcfe1d23a,KO/TKO,1,Rei Tsuruya,Jiniushiyue,,
c5a204241bee1b19,Decision,2,Wanderlei Silva,Daijiro Matsui,600,2
54248bb11f17c770,Submission,1,Yoshihiro Akiyama,Taiei Kin,600,3
8a7fb78d9281413d,KO/TKO,1,Rongzhu,Victor Martinez,300,3
5913a86b65035f7b,Decision - Unanimous,3,Renzo Gracie,Michiyoshi Ohara,600,3
a514ab24e3117651,KO/TKO,2,Wanderlei Silva,Kiyoshi Tamura,600,3
67eb8c8b73180809,Decision - Unanimous,3,Lemont Davis,Brian Schwartz,300,3
3cb43492a197d852,Decision - Unanimous,3,Ricky Legere Jr.,Chris Spang,300,3
f516bc15c094cb2d,Decision - Unanimous,3,Samandar Murodov,Jonathan Piersma,300,3
bdb6cbb1e4edc5d0,KO/TKO,1,Jorge Santiago,Sean Salmon,300,2
c96aeb4d701efdc2,Decision - Unanimous,3,Gina Carano,Kelly Kobold,180,3
884f7e970f0234cf,Submission,1,Alistair Overeem,Mark Hunt,600,2
ee40632fb74b8841,Decision - Unanimous,3,Kazuhiro Nakamura,Yoshihiro Nakao,600,3
25c748439a31d199,Decision - Split,3,Ricardo Arona,Dan Henderson,600,3
41fdcb1da04d0ab5,KO/TKO,1,Sam Oropeza,Don Carlo-Clauss,300,3
a611b5916dc411b1,Submission,1,Miguel Torres,Chase Beebe,300,5
ad70c56e5963b1f9,KO/TKO,3,Jafel Filho,Roybert Echeverria,300,3
ab06f9c2aab2a27e,KO/TKO,1,Mandel Nallo,Samuel Silva,300,3
1b5917a5fb2bce8f,Submission,2,Grant Dawson,Adrian Diaz,300,3
abc09c41e89d948f,KO/TKO,1,Mark Coleman,Mauricio Rua,600,3
7d4349deb1649a6b,TKO - Doctor's Stoppage,1,Hayato Sakurai,Luciano Azevedo,600,2
b3b0d1b87bd997ed,KO/TKO,1,Kevin Randleman,Mirko Filipovic,600,3
a59dfa68457f92bf,Submission,3,Tim McKenzie,Jeremy Lang,300,3
313ce2ac0f6f71fc,KO/TKO,1,Dan Henderson,Renzo Gracie,600,3
ea91af0c3345ece0,KO/TKO,2,Rich Franklin,Curtis Stout,300,3
13d212c9b2e62a7c,Decision - Unanimous,3,Jeremy Horn,Akira Shoji,600,3
1553eb969ffb5645,KO/TKO,1,Eddie Wineland,Antonio Banuelos,300,3
551e407c7ac8414b,Submission,2,Carlos Condit,John Alessio,300,5
a9d82a1f1451359d,KO/TKO,1,Benson Henderson,Shane Roller,300,3
179cd8be9f977fc9,KO/TKO,1,Quinton Jackson,Masaaki Satake,600,3
6c4d79ba4214a978,KO/TKO,2,Bertrand Amoussou,Raou Raou,300,2
627d61eb9e11071d,KO/TKO,2,Taiyilake Nueraji,HanSeul Kim,,
80e40378655aa61b,Decision - Unanimous,2,Daiju Takase,Chris Brennan,600,2
4ff244d056c1c815,Submission,1,Dan Lauzon,King Green,300,3
54a527a7a711a430,KO/TKO,1,Dustin Poirier,Zachary Micklewright,300,3
803d9d2b660cc406,Submission,1,Takanori Gomi,Tatsuya Kawajiri,600,2
fb3f9156fefb8b12,Submission,2,Sarah Alpar,Shanna Young,300,3
557ed8c426e7c3fc,KO/TKO,1,Robbie Lawler,Joey Villasenor,300,3
fd5832aa1ca446bc,Submission,1,Shinya Aoki,Joachim Hansen,600,3
0167a9d6e4b599eb,KO/TKO,2,Richard Crunkilton,Nick Ertl,300,3
df74c8c5124e8f1b,Decision - Unanimous,2,Denis Kang,Andrei Semenov,600,2
3005f52f624e3d95,Submission,1,Jake Shields,Mike Pyle,300,3
ccd34456e34703c5,Submission,3,Joachim Hansen,Jason Ireland,300,3
f8c685c49f910f61,Submission,1,Bart Palaszewski,Karen Darabedyan,300,3
6ae83aab4d47140c,KO/TKO,2,Alistair Overeem,Paul Buentello,300,5
75ea926f5250b069,Submission,1,Daniel Puder,Jesse Fujarczyk,300,3
24daf3443b4b47b3,KO/TKO,1,Wanderlei Silva,Kazushi Sakuraba,600,3
4ed7a81bb2b85dff,KO/TKO,1,Danillo Villefort,Mike Campbell,300,3
33d9c35170eb10f2,Decision - Unanimous,3,Will Campuzano,Coty Wheeler,300,3
7ac919c8490a5f0b,KO/TKO,2,Tyler Toner,Ricky Johnson,300,3
1cc982ca9322ddbc,KO/TKO,1,Takanori Gomi,Mitsuhiro Ishida,600,3
5a0b63e357c9cc9c,KO/TKO,1,Tommy Speer,Sidney Silva,300,3
635cb295888afd25,Submission,1,Shane del Rosario,Brandon Cash,300,3
d15b5d5c4a5951b3,KO/TKO,1,Georges St-Pierre,Travis Galbraith,300,3
8d47c8c7be67e241,Submission,1,Jacare Souza,Ed Herman,300,3
bb27ff4b39f8ffd7,Submission,1,Drew Fickett,Jae Suk Lim,300,3
46acd54cc0c905fb,Submission,1,Ken Shamrock,Patrick Smith,,
4c8ab4b02c80814c,Decision - Unanimous,3,Alexander Munoz,Nick Newell,300,3
a07940ac02b2bb2c,KO/TKO,1,Paulo Filho,Joe Doerksen,300,5
e275ab81ba2e19bc,Decision - Split,2,Jason High,Andre Galvao,600,2
473a50043bdcbc0a,KO/TKO,2,Devin Cole,Mike Kyle,300,3
98da8263fc92a4da,KO/TKO,1,Bob Sapp,Yoshihisa Yamamoto,600,3
f11bcbec89256ca9,Decision - Unanimous,3,Lyoto Machida,Vernon White,300,3
7beefab4396b3609,Submission,1,Josh Thomson,Nick Gonzalez,300,3
21c712a68a2d167e,Decision - Unanimous,3,Fedor Emelianenko,Jeff Monson,300,3
f64acc1ebd091e7f,Decision - Unanimous,3,Cole Province,Fredson Paixao,300,3
9fa7d582d469e510,Submission,1,Philip Perez,Brandon Shuey,300,3
61fe99ff744ac061,Decision - Unanimous,3,Jeff Molina,Jacob Silva,300,3
1213ee02278a3f30,KO/TKO,2,Carlos Prates,Mitch Ramirez,300,3
2083ce2e6f6e5798,Submission,1,Kazunari Murakami,John Dixson,600,3
e2b347ca90e9f0ad,Decision - Majority,3,Jake Shields,Yushin Okami,300,3
7ee462ee20361982,KO/TKO,1,Mark Munoz,Chuck Grigsby,300,3
7d23915c459473bc,Decision - Unanimous,3,Yizha,SangWon Kim,,
120b837f5751cd5a,Submission,1,Josh Barnett,Nandor Guelmino,300,3
440c778bd235b595,KO/TKO,1,Mauricio Rua,Ricardo Arona,600,3
d9ddbee8aac151bb,Decision - Unanimous,3,Diego Nunes,Cole Province,300,3
a069eb895d50ee10,Decision - Unanimous,2,Hideo Tokoro,Darren Uyenoyama,600,2
190fb679c4e633e2,Decision - Split,3,Kenji Osawa,Rafael Rebello,300,3
176e7df9a1525068,Decision - Unanimous,3,Frank Gomez,Seth Dikun,300,3
3d991d8dc4445ac3,Submission,1,Yoshiro Maeda,Chase Beebe,300,3
598a5f936c6d2bb1,Submission,2,Yan Cabral,Kazushi Sakuraba,300,3
b7c5c923d227a40e,Decision - Majority,3,Tommy McMillen,David Mgoyan,300,3
730c5d9e74ff82f5,KO/TKO,2,Igor Vovchanchyn,Dan Bobish,600,3
8055d70f58b50bd7,Decision - Unanimous,2,Wanderlei Silva,Dan Henderson,600,2
b1e7b96ce7da41ec,Decision - Unanimous,2,Tarec Saffiedine,Seichi Ikemoto,600,2
66f4e23d9edf6402,Decision - Unanimous,2,Keith Jardine,Philip Preece,300,2
ba0a930f1caa5f08,KO/TKO,2,Urijah Faber,Cole Escovedo,300,5
86106c10c93bb0aa,Submission,1,Mackens Semerzier,Wagnney Fabiano,300,3
5a2ca63600767404,KO/TKO,1,Katsuyori Shibata,Tokimitsu Ishizawa,300,3
e982837da15f1caa,Decision - Unanimous,3,Shane Roller,Marcus Hicks,300,3
63c5c2dc21fb4a27,Submission,2,Shinya Aoki,Joachim Hansen,600,2
fdb09543b7a06bd3,KO/TKO,2,Heath Herring,Mark Kerr,600,3
15ffd32d78c31b5f,Submission,1,Takeru Uchida,Shaun Etchell,300,3
e83fd204d6c01e84,Submission,1,Dan Henderson,Eric Smith,,
745b1395a2698762,Decision - Split,3,TIE,TIE,300,3
245a3d53baa5e268,Decision - Majority,3,Oban Elliott,Kaik Brito,300,3
8901217cd25d0ffd,Decision - Split,3,Kennedy Nzechukwu,Anton Berzin,300,3
2c3cec08be40a254,Submission,1,Yasuhito Namekawa,Egidijus Valavicius,600,2
2d1d73bc0470c98b,KO/TKO,1,Anderson Silva,Roan Carneiro,600,3
ef9ae227f0ba98e0,Decision - Unanimous,3,Alexander Otsuka,Kenichi Yamamoto,600,3
5606cdf32577404f,Submission,2,Joe Stevenson,Joe Camacho,300,3
aaf53754f154caec,Submission,1,Carlos Newton,Yuhi Sano,600,2
ca332b7c94497ba8,Submission,2,Paulo Filho,Chael Sonnen,300,5
c4af521ee3a3f1cb,Submission,1,Dan Miller,Ryan McGivern,240,5
ae8cd939252e58f4,Submission,1,Nyamjargal Tumendemberel,Peter Danesoe,300,3
bc6378fadcb73273,KO/TKO,1,Luke Rockhold,Paul Bradley,300,3
0d4688ca7e998d5b,KO/TKO,1,Ben Rothwell,Krzysztof Soszynski,240,3
390cbd016abf01a4,Submission,1,Rogerio Nogueira,Yusuke Imamura,600,3
d9355aa66ae63385,Decision - Unanimous,3,Tucker Lutz,Sherrard Blackledge,300,3
b74993a068384f55,Submission,1,Jacare Souza,Ian Murphy,600,2
d1ae10227576e983,Submission,1,Marloes Coenen,Roxanne Modafferi,300,3
56faba8669683c32,Decision - Split,3,Jon Fitch,Jeff Joslin,300,3
47b7753e289e52bf,Decision - Split,3,Joseph Larcinese,Ryoga Arimoto,,
5deead436893e098,Submission,1,Urijah Faber,Chance Farrar,300,5
6f50ba3e066fa603,Submission,1,Mike Pyle,JJ Ambrose,300,3
d41a9dab3e28355b,Decision - Unanimous,3,Danny Sabatello,Taylor Moore,300,3
b3fd1f7b5e2abd7d,KO/TKO,1,Mirko Filipovic,Hidehiko Yoshida,600,3
41bd31453f0a9e0a,KO/TKO,1,Joseph Benavidez,Rani Yahya,300,3
6662e08d79a9d204,Submission,1,Zelg Galesic,Magomed Sultanakhmedov,600,2
b48ff7feb376359c,KO/TKO,1,Thiago Silva,Dino Pezao,300,3
5a8c2edd16a0d64e,Decision - Unanimous,5,Chase Beebe,Eddie Wineland,300,5
69ff4a1867f8f6f3,Decision - Unanimous,2,Daiki Hata,Hideo Tokoro,600,2
bb33721d05e51095,Submission,1,Joe Pearson,Yoshiro Maeda,600,2
060dce171e75b1ec,KO/TKO,1,Serhiy Sidey,Ramon Taveras,300,3
82f4ef3cfd4a388a,KO/TKO,1,Brian Bowles,Miguel Torres,300,5
17082276301cbc43,KO/TKO,1,Alistair Overeem,Tomohiko Hashimoto,300,3
0d9fcf99551b7dae,KO/TKO,3,Andrei Arlovski,Ben Rothwell,300,3
9883e5a2ab338aec,DQ,3,Mario Piazzon,Alexander Soldatkin,300,3
06341b344b45466a,Decision - Split,3,Carmelo Marrero,Steve Steinbeiss,300,3
9c610ba07b0b9bd6,Decision - Unanimous,3,Yuri Panferov,Chris Ewert,300,3
c07b0e957e4f2063,Decision - Split,3,TIE,TIE,300,3
1b15b43a241de7ab,Submission,2,Shawn Jordan,Lavar Johnson,300,3
65df45b296cfa7d8,Decision - Unanimous,3,Chad Mendes,Javier Vazquez,300,3
8cc1db07cf00c453,Submission,1,Eric Esch,Wagner da Conceicao Martins,600,3
bf5497ee7e9fd41f,Decision - Unanimous,3,Muhammed Lawal,Ryo Kawamura,300,3
a7d91199c4c0f963,KO/TKO,1,Rameau Thierry Sokoudjou,Rogerio Nogueira,300,3
b5c58b000a67a28e,KO/TKO,1,Michael Bisping,Jakob Lovstad,300,5
c30d792b648556ea,Submission,2,Coty Wheeler,Del Hawkins,300,3
26ae2bd6732c8b7a,DQ,2,Shinya Aoki,George Sotiropoulos,300,3
e1c6c620e6c4636d,Submission,2,Jake Shields,Paul Daley,300,5
88a02612baa17142,KO/TKO,2,Ricardo Arona,Kazushi Sakuraba,600,3
3dbe2f6fe5209bdd,Decision - Split,3,Quinton Jackson,Murilo Bustamante,600,3
c59b6c0979b328a4,Submission,2,Luis Felipe Dias,Donavon Hedrick,300,3
51cf57b5f191b94d,KO/TKO,1,Andy Ologun,Yukio Sakaguchi,600,2
9c4a3c3ca42d62af,KO/TKO,2,Lavar Johnson,Lolohea Mahe,300,3
7e52ea079dd292bf,Decision - Split,3,Wanderlei Silva,Ricardo Arona,600,3
ebcf97b53ba4a4fe,Submission,1,Rickson Gracie,Nobuhiko Takada,600,3
66e6cd7b6114f8f5,Submission,1,Semmy Schilt,Siala Siliga,600,2
0406f5db172492d6,KO/TKO,1,Gegard Mousasi,Renato Sobral,300,5
ae3333dc399bc7ab,KO/TKO,2,Joe Riggs,Luke Stewart,300,3
6606d271eee62e3a,Submission,1,Jens Pulver,Cub Swanson,300,3
d1b47cd882cb8d14,Decision - Unanimous,2,Ralph Gracie,Dokonjonosuke Mishima,600,2
a89033f7d7e4d52d,Decision - Unanimous,2,Shinya Aoki,Caol Uno,600,2
172346850e7d24d6,Submission,2,Fedor Emelianenko,Mark Coleman,300,3
4c6b880c1a2813bf,KO/TKO,1,Carlos Ulberg,Bruno Oliveira,300,3
1181d1baffee793e,Decision - Unanimous,2,Katsunori Kikuno,Daisuke Nakamura,600,2
5d735b5e351109bb,KO/TKO,1,Jan Nortje,Bob Sapp,300,3
7e62dd5fe9f24595,KO/TKO,1,Tim Kennedy,Mack Brewer,300,3
a4a6288767ff97ed,KO/TKO,1,Uros Medic,Mikey Gonzalez,300,3
ca7f63aca5581fa8,Decision - Split,3,Kevin Aguilar,Joey Gomez,300,3
115c59f83e287cdb,Decision - Unanimous,3,Raphael Assuncao,Jameel Massouh,300,3
a9f85de4ad37810b,KO/TKO,1,Rashad Evans,Bryan Pardoe,300,2
b6b9c0b182e246cf,Decision - Unanimous,3,Lyoto Machida,Kengo Watanabe,300,3
d26583e8495947f3,Decision - Unanimous,3,Koya Kanda,Yibugele,,
4aa44d2411841fc9,Submission,1,Kazushi Sakuraba,Masakatsu Funaki,600,3
43ef662233a92ef9,KO/TKO,1,Yoshiro Maeda,Charlie Valencia,300,3
9fa30ed017f7cb6e,Submission,1,Luke Rockhold,Cory Devela,300,3
054b499dbbe54029,KO/TKO,1,Chris Lytle,Trenell Young,300,3
df6b1c42209f5628,Submission,1,Eugene Jackson,Ronald Jhun,300,5
270e8994b206da03,Submission,3,Heath Herring,Yoshihisa Yamamoto,600,3
54b12f348a0ec2a3,KO/TKO,1,Ricardo Arona,Alistair Overeem,600,3
8834fa1ab549aca5,Submission,1,Tim Kennedy,Melvin Manhoef,300,3
86516ffd4b664486,Submission,1,Sedriques Dumas,Matej Penaz,300,3
d37f7b3e56adf270,Decision - Unanimous,3,Estevan Payan,Alonzo Martinez,300,3
fa6c956a4f75d0fe,KO/TKO,1,Xie Bin,Yudi Cahyadi,300,3
2abc22777ebf89b8,KO/TKO,1,Mirko Filipovic,Dos Caras Jr.,600,2
c0d2c9d507be7415,KO/TKO,1,Aaron Riley,Michihiro Omigawa,600,2
280b27df982f3204,Submission,2,Jeremiah Metcalf,Raymond Daniels,180,3
c12883ff1a0a18a1,Decision - Split,3,Zhu Kangjie,Xie Bin,,
afc1327e262cb1d7,Decision - Unanimous,2,Ricco Rodriguez,Gary Goodridge,600,2
0f98b6404dda35c6,Decision - Unanimous,3,Anthony Romero,Mike Breeden,300,3
a82eed329f1f3801,Decision - Unanimous,3,Maria Silva,Kathryn Paprocki,300,3
d825023bc9f343fc,Decision - Unanimous,2,Daniel Acacio,Kazuo Misaki,600,2
552b01ec3faebd65,Submission,1,Brendan Allen,Aaron Jeffery,300,3
58c45a2a1ef88eeb,Decision - Unanimous,2,Ricardo Almeida,Akira Shoji,600,2
d617d78ffe4f75bc,Decision - Split,3,Billy Evangelista,Nam Phan,300,3
463a9cdea031d084,Decision - Unanimous,3,Mallory Martin,Micol Di Segni,300,3
0182542fe245123e,KO/TKO,2,Mansur Abdul-Malik,Wes Schultz,300,3
fc0ff1b09ff58b57,KO/TKO,1,Te Edwards,Austin Tweedy,300,3
44e0fca5baccd831,Submission,1,Rinya Nakamura,Gugun Gusman,,
83a40598ab4d85d7,KO/TKO,2,Keiichiro Nakamura,EoJin Park,,
53ed934a2afa76ae,KO/TKO,1,Chris Spang,Nah-Shon Burrell,300,3
5769c08adc653958,Decision - Unanimous,2,Akihiro Gono,Daniel Acacio,600,2
368008f70fbb6aa7,KO/TKO,1,Patrick Cote,Steve Vigneault,300,3
0d6722fb9dc4c9c9,KO/TKO,1,Mike Rodriguez,Jamelle Jones,300,3
0fc0e33891539d9c,KO/TKO,1,Mirko Filipovic,Wanderlei Silva,600,2
521f018c07cdaab5,KO/TKO,1,Gina Carano,Leiticia Pestova,300,3
a87f85225861f7bb,Decision - Unanimous,3,Ed Ratcliff,Phil Cardella,300,3
2053fa21407cc7b5,KO/TKO,2,Joe Pyfer,Ozzy Diaz,300,3
08a63c4a36167377,Submission,1,Ryan Gracie,Yoji Anjo,600,3
60b0752b35c7e0c5,Submission,2,Frank Shamrock,Phil Baroni,300,5
bfc029673b78751f,Submission,1,Roger Gracie,Trevor Prangley,300,3
cd31ecf58234a9ed,Decision - Unanimous,3,Hannah Goldy,Kali Robbins,300,3
e1546b4013f55e6d,Decision - Unanimous,3,TIE,TIE,300,3
6f9963e9dccf8e4d,Decision - Unanimous,3,Trevor Prangley,Anthony Ruiz,300,3
cb132a2a6991a9bc,Decision - Unanimous,2,Satoshi Ishii,Ikuhisa Minowa,600,2
41cca7934bf8737a,KO/TKO,2,Omar Morales,Harvey Park,300,3
1e11b42ab5611ade,KO/TKO,1,Yoshihiro Akiyama,Katsuhiko Nagata,300,3
37acb80a4fc3ee6b,KO/TKO,1,Jean-Paul Lebosnoyani,Jack Congdon,300,3
b3e8a036d4811fed,Decision - Unanimous,3,John Castaneda,Cheyden Leialoha,300,3
28648815e5f46bd9,Decision - Unanimous,3,Keiichiro Nakamura,Kaiwen,,
7172bcb0d1ddf0ed,KO/TKO,1,Brett Rogers,Andrei Arlovski,300,3
862ea50197179db9,Submission,2,Ikuhisa Minowa,Hong Man Choi,600,2
bcb53bd633106d5e,Submission,1,Fedor Emelianenko,Naoya Ogawa,600,2
46d73805667745df,Decision - Unanimous,3,Tyron Woodley,Tarec Saffiedine,300,3
e226f22aa29b9232,Decision - Unanimous,3,Mike Whitehead,Kevin Randleman,300,3
1a93f7c25f5f922e,Decision - Unanimous,2,Mitsuhiro Ishida,Marcus Aurelio,600,2
17ddee22d105eecd,Decision - Unanimous,3,Cub Swanson,Micah Miller,300,3
9efe39e3c1ee2cc6,KO/TKO,1,Mirko Filipovic,Tatsuya Mizuno,600,2
c936e2a815bfeea3,Decision - Split,3,SuYoung You,Daermisi Zhawupasi,,
b98d4637f9f22158,KO/TKO,1,Melvin Manhoef,Kazuo Misaki,300,3
9293d9f38ba22343,Submission,1,Benson Henderson,Donald Cerrone,300,5
5fc256ee7d166d5e,Decision - Unanimous,2,Hatsu Hioki,Jeff Curran,600,2
cd1fc455771e8e11,KO/TKO,1,Katsunori Kikuno,Andre Amado,600,2
dbf645ed8cde54f1,KO/TKO,1,Mirko Filipovic,Yuji Nagata,300,3
f0c705ff23481a90,Decision - Unanimous,3,Kazuyuki Miyata,Caol Uno,300,3
09caf1ced8fea908,KO/TKO,1,Luke Fernandez,Rafael Pergentino,300,3
b522a0d49a277f56,Decision - Split,2,Kenji Osawa,Takafumi Otsuka,600,2
42eeefa6ca99163f,KO/TKO,3,Rizvan Kuniev,Edivan Santos,300,3
39003cb1926bb9e0,KO/TKO,1,Manvel Gamburyan,Mike Brown,300,3
9afb09b16993180b,Decision - Unanimous,3,Daniel Cormier,Devin Cole,300,3
18802deb8da3e5d2,KO/TKO,1,Kamal Shalorus,Will Kerr,300,3
0091e56e746971f4,KO/TKO,2,George Roop,Chan Sung Jung,300,3
7091bfae576ff565,KO/TKO,1,Robbie Lawler,Melvin Manhoef,300,3
e100cee98b236e33,Decision - Unanimous,3,Fedor Emelianenko,Antonio Rodrigo Nogueira,600,3
a52ec7298ba5e2c5,Decision - Unanimous,3,SuYoung You,Shohei Nose,,
39fd87af09ba1a2a,KO/TKO,3,Cung Le,Sammy Morgan,300,3
6487ae1d68fc511b,Decision - Unanimous,3,Ahejiang Ailinuer,GwanWoo Lim,,
87bda6d520fe9677,Decision - Unanimous,3,Sodiq Yusuff,Mike Davis,300,3
59b354e937f4fcab,Submission,2,Antonio Rodrigo Nogueira,Heath Herring,600,3
20787d716f2450b8,Decision - Unanimous,2,Ricco Rodriguez,John Marsh,600,2
f977cdf17fad3d5c,Decision - Unanimous,2,Tatsuya Kawajiri,Luiz Firmino,600,2
acd102ea1153953c,Decision - Split,3,Chris Horodecki,Ed Ratcliff,300,3
20f3db57c5fc65d0,KO/TKO,1,Hayato Sakurai,Jens Pulver,600,2
4dbea93c1ebea6af,Submission,1,Naoya Ogawa,Stefan Leko,600,3
4b075f9bd40a607b,Decision - Unanimous,3,Tatsuya Kawajiri,Josh Thomson,300,3
d14c18eb7dc26a03,Decision - Unanimous,3,Baergeng Jieleyisi,Tokitaka Nakanishi,,
f8f28b8f25039954,Decision - Split,3,Kiru Sahota,Yin Shuai,,
f28fea1a908e2d71,KO/TKO,1,Chad Griggs,Gian Villante,300,3
46c473ecb09f60a0,Decision - Unanimous,3,Fedor Emelianenko,Semmy Schilt,600,3
c0f12fa7d1b6e969,Submission,1,JeongYeong Lee,Xie Bin,,
37532c5071232a2a,Submission,1,Ricardo Arona,Sergey Ignatov,600,3
d0d97f7c471c87ce,Submission,1,Chris Brennan,Joe Stevenson,300,3
3b44632d5c9c8ba5,KO/TKO,1,Ryan Gandra,Trent Miller,300,3
50f343081acd2be6,Submission,2,Caol Uno,Mitsuhiro Ishida,600,2
b96e96764933dd7c,Decision - Unanimous,3,Hayato Sakurai,Phil Baroni,300,3
9300e3765b2adea6,KO/TKO,1,Marcio Barbosa,Damon Wilson,300,3
2804f94e534a19ba,KO/TKO,1,Francisco Bueno,Satoshi Honma,600,2
be575baad34db0d7,KO/TKO,3,Aalon Cruz,Steven Nguyen,300,3
1faf3decc2691370,KO/TKO,3,Jordan Mein,Evangelista Santos,300,3
59fdc26f5eaf0827,Submission,1,Gina Carano,Tonya Evinger,180,3
10dd7a89b404f945,KO/TKO,1,Sean O'Malley,Alfred Khashakyan,300,3
254577446e095f22,KO/TKO,1,Eric Esch,Sean O'Haire,300,3
a8561b04e03057fe,Submission,1,BJ Penn,Duane Ludwig,300,3
6eed134caa7ea417,KO/TKO,1,Joey Villasenor,Phil Baroni,300,3
a033d8965d001058,KO/TKO,2,Andreas Gustafsson,Pat Pytlik,300,3
7064268eaf716ab5,Submission,1,Jeff Monson,Sergei Kharitonov,600,2
c8e5cbf334606fe9,KO/TKO,1,Jorge Masvidal,Matt Lee,300,3
c647023c2ea5b784,Submission,1,Nick Diaz,Hayato Sakurai,300,3
47f4b5bf0609e401,Decision - Unanimous,3,Brandon Davis,Austin Arnett,300,3
85399c2ad97fcefe,Decision - Unanimous,3,Eddie Wineland,Manny Tapia,300,3
